DATA_TYPE,CR_NUMBER,STN_NUMBER,CLCM,IST$,OID$,PFR$,REP$,SER1,WWCD,ATMS,BATH,BTC1,BTR1,BTS1,CCVR,CLCM,DRYT,OLP$,SCR$,SOU$,SWDR,SWHT,SWPR,VDIR,VEST,VPER,WDIR,WETT,WSPD,WWCD,OBS_YEAR,OBS_MONTH,OBS_DAY,OBS_TIME,Q_DATE_TIME,LONGITUDE (+E),LATITUDE (+N),Q_POS
MB,180056049,845,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,6,20,1150,1,-56.1333,47.7166,1
MB,180056049,965,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,6,20,1340,1,-55.9833,47.7333,1
MB,180056049,964,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,6,20,1735,1,-55.8666,47.7166,1
MB,180056049,963,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,6,22,1255,1,-55.7666,47.6333,1
MB,180056049,793,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,7,19,2250,1,-56.0833,47.6833,1
MB,180056049,757,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,7,24,1230,1,-56.1333,47.7166,1
MB,180056049,937,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,7,24,1345,1,-55.9833,47.7333,1
MB,180056049,936,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,7,24,1455,1,-55.8666,47.7166,1
MB,180056049,741,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,8,23,1755,1,-56.1333,47.7166,1
MB,180056049,902,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,8,23,1925,1,-55.8666,47.7166,1
MB,180056049,901,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1956,8,23,2035,1,-55.9833,47.7333,1
MB,180057049,745,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1957,8,13,1905,1,-56.1666,47.85,4
MB,180057049,929,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1957,8,14,1240,1,-55.8833,47.7833,1
MB,180057049,928,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1957,8,14,1600,1,-55.7833,47.85,1
MB,180057049,903,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1957,8,22,1500,1,-55.7333,47.65,1
MB,180057049,885,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1957,8,28,1445,1,-55.85,47.7833,1
MB,180057049,884,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1957,8,28,1730,1,-55.9333,47.7166,1
MB,180057049,731,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1957,8,29,1355,1,-56.15,47.7833,1
MB,180060017,136,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1960,6,26,2207,1,-56.0333,47.6666,1
MB,180060017,135,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1960,6,26,2215,1,-56.1166,47.6666,1
MB,180060017,133,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1960,6,26,2245,1,-56.15,47.65,1
MB,180567019,3,,,,,,,,98,NaN,NaN,NaN,NaN,NaN,9,2.9,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN,NaN,250,2.6,3,NaN,1967,5,14,1745,1,-55.8666,47.7666,1
BO,181069032,33,,,33,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,26,2102,1,-56.1383,47.65,1
BO,181069032,34,,,34,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,26,2200,1,-56.1266,47.6516,1
BO,181069032,35,,,35,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,26,2352,1,-56.1166,47.65,1
BO,181069032,36,,,36,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,27,117,1,-56.1233,47.6766,1
BO,181069032,37,,,37,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,27,2002,1,-56.14,47.7983,1
BO,181069032,38,,,38,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,27,2213,1,-56.0966,47.7483,1
BO,181069032,39,,,39,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,28,2204,1,-56.0333,47.695,1
BO,181069032,40,,,40,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,29,116,1,-55.91,47.7116,1
BO,181069032,41,,,41,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,29,1140,1,-55.8433,47.8216,1
BO,181069032,42,,,42,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,29,1244,1,-55.8433,47.785,1
BO,181069032,43,,,43,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,29,1354,1,-55.9016,47.7666,1
BO,181069032,44,,,44,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1969,6,29,1506,1,-55.985,47.7516,1
MB,180569017,12,,,,,,,,30,NaN,NaN,NaN,NaN,NaN,5,11.7,NaN,NaN,512,NaN,NaN,NaN,NaN,NaN,NaN,320,10,1,3,1969,9,30,1245,1,-56.1,47.6833,1
MB,180573005,6,,,,,,,,40,NaN,NaN,NaN,NaN,NaN,8,1.1,NaN,NaN,32,NaN,NaN,NaN,NaN,NaN,NaN,240,0.6,7,2,1973,2,14,1745,1,-56.1666,47.7,1
BO,18DA74038 ,14,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1974,8,2,530,1,-56.1333,47.6833,1
BO,18DA74028 ,17,,,,,,,,NaN,790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1974,8,2,535,1,-56.1283,47.6783,1
MB,180578028,1,,,8,,,,,1020,NaN,-0.1,14.8,NaN,NaN,NaN,15.5,NaN,NaN,353,NaN,NaN,NaN,NaN,NaN,NaN,180,14,1,NaN,1978,9,2,1345,1,-56.05,47.7,1
MB,180578028,2,,,9,,,,,1020,NaN,-0.1,15.7,15.7,NaN,NaN,18.4,NaN,NaN,380,NaN,NaN,NaN,NaN,NaN,NaN,270,16,5,NaN,1978,9,2,1800,1,-56.0333,47.6833,1
MB,180578028,3,,,11,,,,,1020,NaN,0,15.7,15.5,NaN,NaN,20.5,NaN,NaN,183,NaN,NaN,NaN,NaN,NaN,NaN,270,13.4,5,NaN,1978,9,2,2035,1,-55.9167,47.7667,1
MB,180578028,4,,,5,,,,,1010,NaN,-0.1,14.6,14.6,NaN,NaN,19.5,NaN,NaN,274,NaN,NaN,NaN,NaN,NaN,NaN,270,15.4,5,NaN,1978,9,3,1540,1,-56.15,47.8167,1
MB,180578028,5,,,4,,,,,NaN,NaN,-0.1,15.2,15.1,NaN,NaN,20.5,NaN,NaN,457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.2,5,NaN,1978,9,3,1800,1,-56.15,47.8,1
MB,180578028,6,,,13,,,,,1010,NaN,-0.1,15.7,15.9,NaN,NaN,17.3,NaN,NaN,238,NaN,NaN,NaN,NaN,NaN,NaN,0,16.2,0,NaN,1978,9,4,1240,1,-55.9167,47.7167,1
MB,180578028,7,,,14,,,,,1010,NaN,-0.1,15.5,NaN,NaN,NaN,14,NaN,NaN,183,NaN,NaN,NaN,NaN,NaN,NaN,0,12.5,5,NaN,1978,9,4,1425,1,-55.9,47.7167,1
MB,180578028,8,,,18,,,,,1006,NaN,0.2,14.3,14.3,NaN,NaN,10.5,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,0,10,1,NaN,1978,9,5,1330,1,-55.7833,47.9,1
MB,180578028,9,,,17,,,,,1007,NaN,0.2,14.4,14.4,NaN,NaN,12.9,NaN,NaN,46,NaN,NaN,NaN,NaN,NaN,NaN,0,11,0,NaN,1978,9,5,1700,1,-55.9167,47.8833,1
MB,180578028,10,,,16,,,,,1010,NaN,-0.1,13.4,13.8,NaN,NaN,12.5,NaN,NaN,141,NaN,NaN,NaN,NaN,NaN,NaN,0,10.4,3,NaN,1978,9,6,1415,1,-55.8333,47.8333,1
MB,180578028,11,,,12,,,,,1012,NaN,0.2,14.3,14,NaN,NaN,12.1,NaN,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN,0,10,1,NaN,1978,9,6,1915,1,-55.8667,47.8,1
MB,180578028,12,,,15,,,,,1011,NaN,0,12.5,12.8,NaN,NaN,9.4,NaN,NaN,91,NaN,NaN,NaN,NaN,NaN,NaN,300,8.3,5,NaN,1978,9,7,1230,1,-55.85,47.7667,1
MB,180578028,13,,,7,,,,,1016,NaN,0.2,12.9,12.2,NaN,NaN,11.5,NaN,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,0,10.5,7,NaN,1978,9,8,1415,1,-56.0667,47.7833,1
MB,180578028,14,,,6,,,,,1017,NaN,-0.1,13.3,NaN,NaN,NaN,12.5,NaN,NaN,161,NaN,NaN,NaN,NaN,NaN,NaN,0,10.4,5,NaN,1978,9,8,1550,1,-56.1,47.75,1
MB,180578028,15,,,3,,,,,1018,NaN,-0.1,13.4,NaN,NaN,NaN,12.6,NaN,NaN,823,NaN,NaN,NaN,NaN,NaN,NaN,0,10.2,5,NaN,1978,9,8,1705,1,-56.1333,47.7167,1
MB,180578028,16,,,10,,,,,1015,NaN,-0.1,12.6,NaN,NaN,NaN,10,NaN,NaN,238,NaN,NaN,NaN,NaN,NaN,NaN,0,8.3,3,NaN,1978,9,9,1455,1,-56.0167,47.7333,1
MB,180578028,17,,,2,,,,,1016,NaN,-0.1,13.2,13,NaN,NaN,12,NaN,NaN,677,NaN,NaN,NaN,NaN,NaN,NaN,0,9.8,5,NaN,1978,9,9,1700,1,-56.1333,47.65,1
MB,180578029,22,,,,,,,,1030,NaN,NaN,NaN,NaN,NaN,4,11.4,NaN,NaN,223,NaN,NaN,NaN,NaN,NaN,NaN,180,10.5,5,1,1978,9,28,1115,1,-56,47.8333,1
MB,180578029,24,,,,,,,,1002,NaN,NaN,NaN,NaN,NaN,6,14.9,NaN,NaN,302,NaN,NaN,NaN,NaN,NaN,NaN,220,14.6,5,1,1978,9,29,1125,1,-55.8,47.8333,1
CD,18DA82006 ,20,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,6,1558,1,-56.1317,47.6383,1
CD,18DA82006 ,21,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,6,1800,1,-56.1267,47.6783,1
CD,18DA82006 ,22,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,6,1918,1,-56.1383,47.7183,1
CD,18DA82006 ,23,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,6,2038,1,-56.1267,47.75,1
CD,18DA82006 ,24,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,6,2118,1,-56.135,47.7783,1
CD,18DA82006 ,25,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,6,2205,1,-56.1467,47.8183,1
CD,18DA82006 ,26,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,6,2248,1,-56.1633,47.845,1
CD,18DA82006 ,27,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,6,2352,1,-56.0667,47.7783,1
CD,18DA82006 ,28,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,7,15,1,-56.075,47.765,1
CD,18DA82006 ,29,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,7,36,1,-56.0967,47.7483,1
CD,18DA82006 ,30,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,7,445,1,-56.0333,47.6983,1
CD,18DA82006 ,33,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,7,741,1,-55.8733,47.7333,1
CD,18DA82006 ,34,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,7,1150,1,-56.0383,47.7183,1
CD,18DA82006 ,35,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,7,1232,1,-55.9883,47.7517,1
CD,18DA82006 ,37,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,7,1347,1,-55.8533,47.7817,1
CD,18DA82006 ,38,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,7,1410,1,-55.8533,47.7817,1
CD,18DA82006 ,39,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,5,7,1432,1,-55.8367,47.825,1
CD,18OK82005 ,55,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,6,10,1740,1,-56.1267,47.6783,1
CD,18OK82005 ,56,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,6,11,1144,1,-55.8483,47.7733,1
CD,18OK82005 ,57,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,6,11,1317,1,-55.8483,47.7717,1
CD,18OK82005 ,58,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,6,11,1330,1,-55.8517,47.7683,1
CD,18OK82005 ,59,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,6,11,1646,1,-55.8533,47.7667,1
CD,18OK82005 ,60,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,6,11,1735,1,-55.8517,47.7767,1
CD,18OK82005 ,61,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,6,11,1746,1,-55.8483,47.7717,1
CD,18MN82006 ,22,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,11,21,955,1,-56.1317,47.6383,1
CD,18MN82006 ,23,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,11,21,1034,1,-56.1267,47.6783,1
CD,18MN82006 ,24,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,11,21,1129,1,-56.0333,47.6983,1
CD,18MN82006 ,25,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,11,21,1225,1,-55.9117,47.7133,1
CD,18MN82006 ,26,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,11,21,1257,1,-55.8617,47.7533,1
CD,18MN82006 ,27,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,11,21,1320,1,-55.8533,47.7817,1
CD,18MN82006 ,28,,NBMkIIICTD,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,11,21,1348,1,-55.9233,47.7617,1
