DATA_TYPE,CR_NUMBER,STN_NUMBER,CLCM,IST$,OID$,PFR$,REP$,SER1,WWCD,ATMS,BATH,BTC1,BTR1,BTS1,CCVR,CLCM,DRYT,OLP$,SCR$,SOU$,SWDR,SWHT,SWPR,VDIR,VEST,VPER,WDIR,WETT,WSPD,WWCD,OBS_YEAR,OBS_MONTH,OBS_DAY,OBS_TIME,Q_DATE_TIME,LONGITUDE (+E),LATITUDE (+N),Q_POS
CD,18VA01020 ,3,,SBE 25,3,,,S0118,,NaN,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,2,1448,1,-55.895,47.6333,1
TE,SHIP    01,9821,,,,,,,,NaN,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1230,1,-55.85,47.7833,1
CD,18VA01020 ,4,,SBE 25,4,,,S0118,,NaN,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1230,1,-55.86,47.7917,1
TE,SHIP    01,9820,,,,,,,,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1310,1,-55.8667,47.7833,1
CD,18VA01020 ,5,,SBE 25,5,,,S0118,,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1310,1,-55.87,47.7967,1
TE,SHIP    01,9819,,,,,,,,NaN,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1515,1,-55.8667,47.8,1
CD,18VA01020 ,6,,SBE 25,6,,,S0118,,NaN,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1515,1,-55.8767,47.8017,1
TE,SHIP    01,9818,,,,,,,,NaN,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1620,1,-55.8833,47.8,1
CD,18VA01020 ,7,,SBE 25,7,,,S0118,,NaN,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1620,1,-55.8967,47.805,1
TE,SHIP    01,9817,,,,,,,,NaN,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1830,1,-55.8833,47.8,1
CD,18VA01020 ,8,,SBE 25,8,,,S0118,,NaN,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,3,1830,1,-55.89,47.8017,1
TE,SHIP    01,9816,,,,,,,,NaN,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,4,1230,1,-55.9167,47.6667,1
CD,18VA01020 ,9,,SBE 25,9,,,S0118,,NaN,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,4,1230,1,-55.9283,47.6733,1
TE,SHIP    01,9815,,,,,,,,NaN,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,4,1300,1,-55.9167,47.6667,1
CD,18VA01020 ,10,,SBE 25,10,,,S0118,,NaN,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,10,4,1300,1,-55.9267,47.6733,1
CD,18BW02004 ,10,,SBE 25,10,,,S0118,,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2002,9,24,1615,1,-55.87,47.7967,1
CD,18BW02004 ,11,,SBE 25,11,,,S0118,,NaN,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2002,9,24,1652,1,-55.8767,47.8017,1
CD,18BW02004 ,12,,SBE 25,12,,,S0118,,NaN,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2002,9,24,1730,1,-55.89,47.8017,1
CD,18BW02004 ,15,,SBE 25,15,,,S0118,,NaN,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2002,9,25,1130,1,-55.8833,47.6483,1
CD,18BW02004 ,16,,SBE 25,16,,,S0118,,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2002,9,25,1300,1,-55.9033,47.6367,1
CD,18BW02004 ,17,,SBE 25,17,,,S0118,,NaN,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2002,9,25,1400,1,-55.915,47.6417,1
CD,18BW02004 ,18,,SBE 25,18,,,S0118,,NaN,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2002,9,25,1700,1,-55.9267,47.6733,1
BA,SHIP    06,8453,,,,6105,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2006,7,12,2101,1,-55.95,47.7167,1
TE,CG2676  09,9969,,,,83099,,,,NaN,340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,19,1630,1,-55.764,47.64,1
TE,CG2676  09,9968,,,,83099,,,,NaN,210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,19,1700,1,-55.718,47.659,1
TE,CG2676  09,9964,,,,83099,,,,NaN,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,19,1915,1,-55.91,47.635,1
TE,CG2676  09,9963,,,,83099,,,,NaN,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,19,1950,1,-55.927,47.648,1
TE,CG2676  09,9962,,,,83099,,,,NaN,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,19,2035,1,-55.934,47.667,1
TE,CG2676  09,9961,,,,83099,,,,NaN,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,19,2055,1,-55.923,47.683,1
TE,CG2676  09,9960,,,,83099,,,,NaN,140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1015,1,-55.856,47.78,1
TE,CG2676  09,9959,,,,83099,,,,NaN,205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1040,1,-55.904,47.764,1
TE,CG2676  09,9958,,,,83099,,,,NaN,185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1115,1,-55.96,47.758,1
TE,CG2676  09,9912,,,,83099,,,,NaN,260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1145,1,-56.001,47.736,1
TE,CG2676  09,9911,,,,83099,,,,NaN,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1220,1,-56.038,47.714,1
TE,CG2676  09,9910,,,,83099,,,,NaN,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1245,1,-56.066,47.685,1
TE,CG2676  09,9909,,,,83099,,,,NaN,765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1330,1,-56.125,47.657,1
TE,CG2676  09,9907,,,,83099,,,,NaN,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1500,1,-56.129,47.638,1
TE,CG2676  09,9906,,,,83099,,,,NaN,790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1550,1,-56.121,47.679,1
TE,CG2676  09,9905,,,,83099,,,,NaN,796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1635,1,-56.134,47.713,1
TE,CG2676  09,9904,,,,83099,,,,NaN,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1715,1,-56.104,47.707,1
TE,CG2676  09,9903,,,,83099,,,,NaN,790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1735,1,-56.137,47.694,1
TE,CG2676  09,9902,,,,83099,,,,NaN,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1815,1,-56.149,47.674,1
TE,CG2676  09,9901,,,,83099,,,,NaN,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,20,1835,1,-56.17,47.678,1
TE,CG2676  09,9957,,,,83099,,,,NaN,115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1005,1,-55.834,47.839,1
TE,CG2676  09,9956,,,,83099,,,,NaN,178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1035,1,-55.839,47.803,1
TE,CG2676  09,9955,,,,83099,,,,NaN,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1105,1,-55.881,47.773,1
TE,CG2676  09,9954,,,,83099,,,,NaN,222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1130,1,-55.931,47.759,1
TE,CG2676  09,9953,,,,83099,,,,NaN,292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1205,1,-55.987,47.752,1
TE,CG2676  09,9900,,,,83099,,,,NaN,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1235,1,-56.024,47.725,1
TE,CG2676  09,9899,,,,83099,,,,NaN,390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1305,1,-56.041,47.691,1
TE,CG2676  09,9898,,,,83099,,,,NaN,115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1350,1,-56.091,47.669,1
TE,CG2676  09,9897,,,,83099,,,,NaN,335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1520,1,-56.092,47.677,1
TE,CG2676  09,9896,,,,83099,,,,NaN,553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1600,1,-56.094,47.684,1
TE,CG2676  09,9895,,,,83099,,,,NaN,290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1640,1,-56.095,47.69,1
TE,CG2676  09,9894,,,,83099,,,,NaN,238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1725,1,-56.012,47.697,1
TE,CG2676  09,9952,,,,83099,,,,NaN,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1755,1,-55.975,47.711,1
TE,CG2676  09,9951,,,,83099,,,,NaN,140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1815,1,-55.982,47.695,1
TE,CG2676  09,9950,,,,83099,,,,NaN,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1840,1,-55.952,47.697,1
TE,CG2676  09,9949,,,,83099,,,,NaN,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,1905,1,-55.945,47.716,1
TE,CG2676  09,9948,,,,83099,,,,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,21,2130,1,-55.771,47.904,1
TE,CG2676  09,9893,,,,83099,,,,NaN,265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,22,1200,1,-56.117,47.689,1
TE,CG2676  09,9892,,,,83099,,,,NaN,650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,22,1245,1,-56.127,47.687,1
TE,CG2676  09,9891,,,,83099,,,,NaN,780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,22,1350,1,-56.137,47.685,1
TE,CG2676  09,9890,,,,83099,,,,NaN,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,22,1450,1,-56.147,47.682,1
TE,CG2676  09,9889,,,,83099,,,,NaN,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,22,1515,1,-56.151,47.632,1
TE,CG2676  09,9888,,,,83099,,,,NaN,520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,22,1555,1,-56.138,47.631,1
TE,CG2676  09,9947,,,,83099,,,,NaN,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,940,1,-55.812,47.89,1
TE,CG2676  09,9946,,,,83099,,,,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1010,1,-55.807,47.871,1
TE,CG2676  09,9945,,,,83099,,,,NaN,110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1030,1,-55.818,47.854,1
TE,CG2676  09,9944,,,,83099,,,,NaN,170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1055,1,-55.839,47.821,1
TE,CG2676  09,9943,,,,83099,,,,NaN,150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1120,1,-55.832,47.789,1
TE,CG2676  09,9942,,,,83099,,,,NaN,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1145,1,-55.842,47.767,1
TE,CG2676  09,9941,,,,83099,,,,NaN,170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1210,1,-55.871,47.747,1
TE,CG2676  09,9940,,,,83099,,,,NaN,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1240,1,-55.859,47.733,1
TE,CG2676  09,9939,,,,83099,,,,NaN,216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1315,1,-55.912,47.717,1
TE,CG2676  09,9938,,,,83099,,,,NaN,225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1345,1,-55.916,47.7,1
TE,CG2676  09,9937,,,,83099,,,,NaN,246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1440,1,-55.908,47.711,1
TE,CG2676  09,9936,,,,83099,,,,NaN,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1510,1,-55.901,47.706,1
TE,CG2676  09,9935,,,,83099,,,,NaN,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1530,1,-55.917,47.723,1
TE,CG2676  09,9934,,,,83099,,,,NaN,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1555,1,-55.884,47.723,1
TE,CG2676  09,9933,,,,83099,,,,NaN,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1640,1,-55.854,47.755,1
TE,CG2676  09,9932,,,,83099,,,,NaN,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1705,1,-55.818,47.771,1
TE,CG2676  09,9931,,,,83099,,,,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1805,1,-55.809,47.798,1
TE,CG2676  09,9930,,,,83099,,,,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1845,1,-55.83,47.864,1
TE,CG2676  09,9929,,,,83099,,,,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,1910,1,-55.797,47.864,1
TE,CG2676  09,9928,,,,83099,,,,NaN,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,2010,1,-55.794,47.904,1
TE,CG2676  09,9927,,,,83099,,,,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,6,23,2026,1,-55.772,47.914,1
CD,18VD13011 ,101,,SBE 25,101,,,S0281,,NaN,320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2013,5,9,1102,1,-55.7617,47.64,1
CD,18VD13011 ,108,,SBE 25,108,,,S0281,,NaN,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2013,5,9,1630,1,-56.1083,47.63,1
CD,18VD13011 ,109,,SBE 25,109,,,S0281,,NaN,339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2013,5,9,1643,1,-56.1233,47.63,1
